recommendation_id,language,review,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,timestamp_created,timestamp_updated,playtime_forever_minutes,playtime_at_review_minutes,num_games_owned,author_num_reviews,created_at,updated_at,playtime_forever_hours,playtime_at_review_hours,review_date,review_year,review_month,review_length_chars,review_word_count,review_length_category,detected_language,contains_non_latin_script,target,actual_label,predicted_label
226445285,english,This game is not for everyone but if you put in the time and work to learn it get you'll get rewarded with an absolute masterpiece of a game,True,0,0,0.5,0,True,False,False,1779776337,1779776337,37821.0,36841.0,29,4,2026-05-26 06:18:57+00:00,2026-05-26 06:18:57+00:00,630.35,614.0166666666667,2026-05-26,2026,2026-05,140,29,Medium,en,False,1,Recommended,Not recommended
218286722,english,"I’ve tried to get into Don't Starve several times, both single- and multiplayer. Every time I end up dropping it after a short while. I really like the unique art style, personality and weird spooky vibes the game has.. but the gameplay just isn’t that fun.",False,0,0,0.5,0,True,False,False,1771065029,1771065029,96.0,96.0,0,300,2026-02-14 10:30:29+00:00,2026-02-14 10:30:29+00:00,1.6,1.6,2026-02-14,2026,2026-02,257,46,Medium,en,False,0,Not recommended,Recommended
228902664,english,I played for 3 hours straight in 1 day and no regrets,True,0,0,0.473484843969345,0,True,False,False,1782505208,1782505208,250.0,184.0,0,25,2026-06-26 20:20:08+00:00,2026-06-26 20:20:08+00:00,4.166666666666667,3.066666666666667,2026-06-26,2026,2026-06,53,12,Short,en,False,1,Recommended,Not recommended
229608605,english,WEIRD,False,0,0,0.5,0,False,False,False,1783186676,1783186676,41.0,41.0,0,5,2026-07-04 17:37:56+00:00,2026-07-04 17:37:56+00:00,0.6833333333333333,0.6833333333333333,2026-07-04,2026,2026-07,5,1,Very short,unknown_short,False,0,Not recommended,Recommended
217058328,english,i starved,True,0,0,0.5,0,True,False,False,1769644829,1769644829,670.0,641.0,106,17,2026-01-29 00:00:29+00:00,2026-01-29 00:00:29+00:00,11.166666666666666,10.683333333333334,2026-01-29,2026,2026-01,9,2,Very short,unknown_short,False,1,Recommended,Not recommended
224557533,english,"""Dedicated Server Failed To Start"". I have five hours in this game, spend mostly on repairing it. ♥♥♥♥ this game.",False,0,0,0.5,0,True,False,False,1777687701,1777687701,296.0,291.0,251,17,2026-05-02 02:08:21+00:00,2026-05-02 02:08:21+00:00,4.933333333333334,4.85,2026-05-02,2026,2026-05,113,20,Short,en,False,0,Not recommended,Recommended
228817343,english,Messi the goat,False,0,0,0.4545454680919647,0,True,False,False,1782418505,1782418505,30980.0,30980.0,0,1,2026-06-25 20:15:05+00:00,2026-06-25 20:15:05+00:00,516.3333333333334,516.3333333333334,2026-06-25,2026,2026-06,14,3,Very short,unknown_short,False,0,Not recommended,Recommended
227900342,english,can't sex fuelweaver :(,True,1,0,0.52173912525177,0,False,False,False,1781384849,1781384849,10795.0,10601.0,113,11,2026-06-13 21:07:29+00:00,2026-06-13 21:07:29+00:00,179.91666666666666,176.68333333333334,2026-06-13,2026,2026-06,23,4,Very short,en,False,1,Recommended,Not recommended
219686689,english,this game is about as exciting as nipple cancer,False,2,1,0.5019011497497557,0,False,False,False,1772513778,1772513778,188.0,188.0,0,2,2026-03-03 04:56:18+00:00,2026-03-03 04:56:18+00:00,3.1333333333333333,3.1333333333333333,2026-03-03,2026,2026-03,47,9,Short,en,False,0,Not recommended,Recommended
231756168,english,starved a lot,True,0,0,0.5,0,False,False,False,1785518177,1785518177,382.0,382.0,45,15,2026-07-31 17:16:17+00:00,2026-07-31 17:16:17+00:00,6.366666666666666,6.366666666666666,2026-07-31,2026,2026-07,13,3,Very short,unknown_short,False,1,Recommended,Not recommended
222405632,english,this game sucks,True,0,0,0.5,0,False,False,False,1775223199,1775223199,18452.0,17629.0,56,1,2026-04-03 13:33:19+00:00,2026-04-03 13:33:19+00:00,307.53333333333336,293.81666666666666,2026-04-03,2026,2026-04,15,3,Very short,unknown_short,False,1,Recommended,Not recommended
210549610,english,W game,True,0,0,0.5,0,True,False,False,1764087484,1764087484,522.0,372.0,0,3,2025-11-25 16:18:04+00:00,2025-11-25 16:18:04+00:00,8.7,6.2,2025-11-25,2025,2025-11,6,2,Very short,unknown_short,False,1,Recommended,Not recommended
227961283,english,"alright so this game. the thing that really grabbed me was the whole lore behind the shadow vs moon conflict. you get to pick a side which is kinda neat. the game itself. it's basically a reskin of like five other games. seriously, it just felt like a bunch of stuff copied and pasted from other popular titles. they didn't really try to do anything new or original with the gameplay. it's just very generic. they tried to make it look cool with the graphics but even that falls kinda flat. it's like a lot of flash but not much substance. like it looks okay on the surface but then you see all the recycled parts and it just kinda loses its appeal. the story felt very short too. it was like bam, done, over. i wish there was more to it because the core idea of the shadow and moon sides had potential. but they just didn't do enough with it. if you're looking for something that just rehashes old ideas with a quick story, then maybe? otherwise, it's a bit of a pass.",True,0,0,0.5,0,True,False,False,1781452776,1781452776,429.0,429.0,163,3,2026-06-14 15:59:36+00:00,2026-06-14 15:59:36+00:00,7.15,7.15,2026-06-14,2026,2026-06,969,185,Very long,en,False,1,Recommended,Not recommended
223378731,english,KLEI CADE A ARVORE DE TALENTOS DO MAXUUUUUUEEEEEELLLLL,True,0,0,0.5,0,True,False,False,1776353210,1776353210,23040.0,17669.0,0,18,2026-04-16 15:26:50+00:00,2026-04-16 15:26:50+00:00,384.0,294.4833333333333,2026-04-16,2026,2026-04,54,8,Short,en,False,1,Recommended,Not recommended
211874334,english,W game,True,0,0,0.5,0,True,False,False,1764506195,1764506195,388.0,388.0,7,1,2025-11-30 12:36:35+00:00,2025-11-30 12:36:35+00:00,6.466666666666667,6.466666666666667,2025-11-30,2025,2025-11,6,2,Very short,unknown_short,False,1,Recommended,Not recommended
212283885,english,I couldn't refund so Im gonna be a ♥♥♥♥ and give this game a thumbs down,False,0,0,0.4672897160053253,0,True,False,False,1764585932,1764585932,97.0,97.0,159,27,2025-12-01 10:45:32+00:00,2025-12-01 10:45:32+00:00,1.6166666666666667,1.6166666666666667,2025-12-01,2025,2025-12,72,16,Short,en,False,0,Not recommended,Recommended
218041668,english,"If you enjoy getting your rectum sized up thrice while also trying to save the silly pumpkin-dog that you've become irrationally attached to, then this game is for you!!",True,0,0,0.5,0,True,False,False,1770769130,1770769130,1213.0,741.0,0,7,2026-02-11 00:18:50+00:00,2026-02-11 00:18:50+00:00,20.216666666666665,12.35,2026-02-11,2026,2026-02,169,29,Medium,en,False,1,Recommended,Not recommended
228329204,english,more like let's starve together at night. wtf is this game,False,0,0,0.4761904776096343,0,True,False,False,1781874297,1781874297,107.0,107.0,64,13,2026-06-19 13:04:57+00:00,2026-06-19 13:04:57+00:00,1.7833333333333334,1.7833333333333334,2026-06-19,2026,2026-06,58,11,Short,en,False,0,Not recommended,Recommended
228705805,english,i starved togheter,True,0,1,0.5,0,True,False,False,1782299011,1782299011,273.0,273.0,0,2,2026-06-24 11:03:31+00:00,2026-06-24 11:03:31+00:00,4.55,4.55,2026-06-24,2026,2026-06,18,3,Very short,unknown_short,False,1,Recommended,Not recommended
216508389,english,i mightve starved,True,0,0,0.5,0,True,False,False,1769039996,1769039996,4240.0,3834.0,93,5,2026-01-21 23:59:56+00:00,2026-01-21 23:59:56+00:00,70.66666666666667,63.9,2026-01-21,2026,2026-01,17,3,Very short,unknown_short,False,1,Recommended,Not recommended
216094563,english,"---{ Graphics }---
☐ You forget what reality is
☐ Beautiful
☑ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☐ Very good
☑ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐  Eargasm
☑ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☑ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☑ Potato
☑ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Game Size }---
☐ Floppy Disk
☑ Old Fashioned
☐ Workable
☐ Big
☐ Will eat 15% of your 1TB hard drive
☐ You will want an entire hard drive to hold it
☐ You will need to invest in a black hole to hold all the data

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☐  Easy to learn / Hard to master
☑ Significant brain usage
☑ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☑  Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☐ No Story
☐ Some lore
☐ Average
☐ Good
☑ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☐ Average
☑ Long
☐ To infinity and beyond

---{ Price }---
☐ It's free!
☑ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☑ Never heard of
☐ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☐ 9
☐ 10
☐ 11
☐ 12
☐ 1525
☑ 73848237402730",True,1,0,0.5,0,False,False,False,1768583492,1768583492,4761.0,4278.0,50,5,2026-01-16 17:11:32+00:00,2026-01-16 17:11:32+00:00,79.35,71.3,2026-01-16,2026,2026-01,1611,356,Very long,en,False,1,Recommended,Not recommended
227817725,english,"""Wes where did all the food go?""
A crockpot shaped Wes signing in mime ""We all out of food""
This game is peak for sure",True,0,0,0.5,0,True,False,False,1781297356,1781297356,506.0,506.0,117,42,2026-06-12 20:49:16+00:00,2026-06-12 20:49:16+00:00,8.433333333333334,8.433333333333334,2026-06-12,2026,2026-06,120,25,Medium,en,False,1,Recommended,Not recommended
229402448,english,starved,True,0,0,0.5,0,False,False,False,1782986562,1782986562,14115.0,13383.0,0,6,2026-07-02 10:02:42+00:00,2026-07-02 10:02:42+00:00,235.25,223.05,2026-07-02,2026,2026-07,7,1,Very short,unknown_short,False,1,Recommended,Not recommended
224417134,english,"Very fun game with friends or other people who do not ditch. I believe this game will not die anytime soon. It is a little unfair at times but those unfairness and randomness always teaches you something. Dying is part of the learning process. Do not treat it as a hardcore game, YOU WILL DIE and you will repeat. Once you get the hang of it, You will like it too.",True,0,0,0.5,0,True,False,False,1777544930,1777544930,60858.0,49053.0,56,7,2026-04-30 10:28:50+00:00,2026-04-30 10:28:50+00:00,1014.3,817.55,2026-04-30,2026,2026-04,364,71,Long,en,False,1,Recommended,Not recommended
229640998,english,it aight,True,0,0,0.5,0,False,False,False,1783216852,1783216852,822.0,424.0,0,10,2026-07-05 02:00:52+00:00,2026-07-05 02:00:52+00:00,13.7,7.066666666666666,2026-07-05,2026,2026-07,8,2,Very short,unknown_short,False,1,Recommended,Not recommended
230541486,english,Didn't have fun. Maybe it's only interesting with friends. I liked the aesthetic and vibe but I could just watch the neat character introduction videos on youtube.,False,0,0,0.4761904776096343,0,True,False,False,1784130739,1784130739,269.0,269.0,0,5,2026-07-15 15:52:19+00:00,2026-07-15 15:52:19+00:00,4.483333333333333,4.483333333333333,2026-07-15,2026,2026-07,163,27,Medium,en,False,0,Not recommended,Recommended
210585668,english,"i want more opp's to slide on
these ♥♥♥♥♥'s are nothing but clueless fools",True,1,0,0.5238095521926879,0,False,False,False,1764092532,1764092532,3380.0,3336.0,0,4,2025-11-25 17:42:12+00:00,2025-11-25 17:42:12+00:00,56.333333333333336,55.6,2025-11-25,2025,2025-11,75,14,Short,en,False,1,Recommended,Not recommended
217813858,english,got killed by a black spider no one could see. 10/10,True,1,0,0.5238095521926879,0,False,False,False,1770502843,1770502843,3409.0,3152.0,0,15,2026-02-07 22:20:43+00:00,2026-02-07 22:20:43+00:00,56.81666666666667,52.53333333333333,2026-02-07,2026,2026-02,52,11,Short,en,False,1,Recommended,Not recommended
211783487,english,"This game feels like games used to be in the days, and I loved it.

First off: If you watch a play through, that doesn't capture the essence of this game. Yea, the survival stuff is fun (if you have some frustration tolerance...) but that's not all to it. Where this games shines is adventure and boy, did it deliver. I've spent nights sailing the sea, I've had major dopamine rushes when I killed all the bosses solo, I had moments that made me happy, moments that scared me, I had moments that terrified me ... (those freaky monkeys)
Speaking of monkeys, this is an example of something that happens to me all the time: A friend of mine told me about poop throwing monkeys in Thailand and I was like ""what??? that's real?!"" - I actually had this a lot since I've played this game: Constant reminders in real life that make me think of this game. I've played many games in my life and can't say this about any other game I can think of. So when the game description says ""full of science"" - that's actually surprisingly true, I didn't realize this when I played but afterwards.

Comparing it to DS solo, I did not enjoy that as much, DST has much better User Interface and open world, plus obviously the ability to play with friends... since it can be quite time consuming, I recommend to make sure to play with people who can make the time.

Once I finished all the bosses, it felt like my favorite show's last episode. You did rush it so much just to realize you did not want it to end. But it has to end, Klei tries to extend the game but to be frank, after the two end bosses everything feels a little artificial... the loot you get is awesome, sure, but now it's like your favorite show is in a spin off, it isn't the same anymore.

Last but not least, there is no annoying micro transactions or hidden cash grabs, no ads, nothing...

solid 10/10 from me.",True,0,0,0.5,0,True,False,False,1764466353,1764466614,40531.0,40467.0,0,2,2025-11-30 01:32:33+00:00,2025-11-30 01:36:54+00:00,675.5166666666667,674.45,2025-11-30,2025,2025-11,1861,350,Very long,en,False,1,Recommended,Not recommended
225770107,english,meh,False,0,0,0.5,0,True,False,False,1779032209,1779032209,298.0,298.0,0,7,2026-05-17 15:36:49+00:00,2026-05-17 15:36:49+00:00,4.966666666666667,4.966666666666667,2026-05-17,2026,2026-05,3,1,Very short,unknown_short,False,0,Not recommended,Recommended
214311188,english,I spend too much time in this,True,0,0,0.5,0,True,False,False,1766815229,1766815229,6229.0,4162.0,31,6,2025-12-27 06:00:29+00:00,2025-12-27 06:00:29+00:00,103.81666666666666,69.36666666666666,2025-12-27,2025,2025-12,29,7,Short,en,False,1,Recommended,Not recommended
226137197,english,"One of the best survivor games in the market.

Sadly playing MP is kind of difficult, people don't communicate and just go off do their own thing, luckly we can play SOLO or host our own servers and no Archivements to ruin the game. 

It's also very cheap and seriously JUST MAKE AN ANIMATED SERIES OF THIS, The episodes can be 5 or 10 minutes like old cartoons.

Everything about this universe is Charming and depressing.  Love it.",True,0,0,0.5,0,True,False,False,1779453848,1779453848,18045.0,6583.0,0,42,2026-05-22 12:44:08+00:00,2026-05-22 12:44:08+00:00,300.75,109.71666666666668,2026-05-22,2026,2026-05,438,78,Long,en,False,1,Recommended,Not recommended
227634620,english,I starved,True,0,0,0.4901960790157318,0,False,False,False,1781092808,1781092808,334.0,232.0,32,17,2026-06-10 12:00:08+00:00,2026-06-10 12:00:08+00:00,5.566666666666666,3.866666666666666,2026-06-10,2026,2026-06,9,2,Very short,unknown_short,False,1,Recommended,Not recommended
217683635,english,"my friend didn't understand he needs to eat to not starve
he died 19 times due to starvation",True,0,0,0.5,0,True,False,False,1770367732,1770367732,1646.0,705.0,0,13,2026-02-06 08:48:52+00:00,2026-02-06 08:48:52+00:00,27.433333333333334,11.75,2026-02-06,2026,2026-02,93,18,Short,en,False,1,Recommended,Not recommended
230504084,english,"Addictive is not strong enough a word...

The game is adorable, hard as nails, and you never know what weird Lovecraftian nonsense is going to pop up next. There is no joy like running a pack of hounds through a swamp full of spiders and tentacles, and then going back to sweep up the loot the mobs dropped after you manipulated them into murdering each other.",True,0,0,0.5,0,False,False,False,1784085771,1784085771,13274.0,8520.0,0,4,2026-07-15 03:22:51+00:00,2026-07-15 03:22:51+00:00,221.2333333333333,142.0,2026-07-15,2026,2026-07,362,66,Long,en,False,1,Recommended,Not recommended
217402410,english,"Not only did I starve, but I was certainly together",True,1,0,0.5238095521926879,0,True,False,False,1770009316,1770009316,154.0,154.0,0,33,2026-02-02 05:15:16+00:00,2026-02-02 05:15:16+00:00,2.566666666666667,2.566666666666667,2026-02-02,2026,2026-02,51,10,Short,en,False,1,Recommended,Not recommended
229188992,english,"Patachie patchie wheres my patchie
devs spent money on prostitute snatchie
game so buggy crashy and laggy",False,1,1,0.5,0,True,False,False,1782769127,1782769127,59.0,43.0,0,1,2026-06-29 21:38:47+00:00,2026-06-29 21:38:47+00:00,0.9833333333333332,0.7166666666666667,2026-06-29,2026,2026-06,107,17,Short,en,False,0,Not recommended,Recommended
218241266,english,"At a certain threshold of dying in funnier and funnier ways just trying to survive the winter, the game feels like it's teasing you. Every time you think for sure you have a strategy that you can spam until victory, the game reveals that actually, there's a secret rule that says if you do that, some brand new funny monster appears to kill you. Straight up Calvinball. World creator menu is oldschool and open to lots of customization, so if there's some lousy beast thing that you just can't stand, it's easy to turn it off. The crafting menu tabs are a bit of a learning curve, but once you've found the basics (there's a STRAW ROLL in the HEART tab. you can water your garden plots with a WATERING CAN), it's a very fun play, even if you can never get your friends online with you when you have any free time and are just dying of Monster Lasagna on your lonesome. No amount of playtime will render you so good at this game that you won't die like a moron, and it's still receiving support and updates over a decade in, so it's easy to come back to again and again, instead of studying like you ought to for your exam next week.",True,0,0,0.5,0,False,False,False,1771011383,1771011383,150340.0,131734.0,0,2,2026-02-13 19:36:23+00:00,2026-02-13 19:36:23+00:00,2505.6666666666665,2195.5666666666666,2026-02-13,2026,2026-02,1132,215,Very long,en,False,1,Recommended,Not recommended
225739475,english,YO Frick THIS GAME,True,0,0,0.5,0,True,False,False,1779005744,1781737659,9186.0,9077.0,0,4,2026-05-17 08:15:44+00:00,2026-06-17 23:07:39+00:00,153.1,151.28333333333333,2026-05-17,2026,2026-05,18,4,Very short,unknown_short,False,1,Recommended,Not recommended
220135657,english,"Non-stop, ever changing opportunities for creative strategy and problem solving.  Superbly stylized and animated graphic and audio environment.  *Never* a corner, a cave, a coastline or cactus around which *something* might not be lurking!",True,4,0,0.5792880654335021,0,False,False,False,1772930208,1772930208,64582.0,25735.0,0,1,2026-03-08 00:36:48+00:00,2026-03-08 00:36:48+00:00,1076.3666666666666,428.9166666666667,2026-03-08,2026,2026-03,239,34,Medium,en,False,1,Recommended,Not recommended
215529743,english,"Bought this a few months ago and ragequit after 5 minutes, now I still only have like 4 hrs but I already spent 8$ on wanda cuz I love fighting :3 anyways no way you're checking reviews for this game just buy it smh",True,0,0,0.5,0,True,False,False,1767925819,1767925819,1609.0,281.0,197,52,2026-01-09 02:30:19+00:00,2026-01-09 02:30:19+00:00,26.816666666666663,4.683333333333334,2026-01-09,2026,2026-01,215,44,Medium,en,False,1,Recommended,Not recommended
220787416,english,this game was soooooo fire,True,0,0,0.5,0,True,False,False,1773618913,1773618913,845.0,845.0,122,19,2026-03-15 23:55:13+00:00,2026-03-15 23:55:13+00:00,14.083333333333334,14.083333333333334,2026-03-15,2026,2026-03,26,5,Very short,en,False,1,Recommended,Not recommended
231827766,english,"Such a unique survival game. I played this a lot when I was younger, I very rarely got past the winter but had a wonderful time in the process. 

Anger bees! Stay up too late!",True,0,0,0.5,0,False,False,False,1785600119,1785600119,5153.0,5153.0,513,109,2026-08-01 16:01:59+00:00,2026-08-01 16:01:59+00:00,85.88333333333334,85.88333333333334,2026-08-01,2026,2026-08,175,35,Medium,en,False,1,Recommended,Not recommended
223956551,english,great game why isnt cross platform seems greedy these days,False,0,0,0.5,0,False,False,False,1777005797,1777005797,8983.0,8983.0,0,24,2026-04-24 04:43:17+00:00,2026-04-24 04:43:17+00:00,149.71666666666667,149.71666666666667,2026-04-24,2026,2026-04,58,10,Short,en,False,0,Not recommended,Recommended
218184605,english,"It's only an addiction if you can't quit, and I can quit whenever I want! I just choose not to...",True,0,1,0.5,1,True,True,False,1770942581,1770942581,19408.0,16985.0,0,15,2026-02-13 00:29:41+00:00,2026-02-13 00:29:41+00:00,323.46666666666664,283.0833333333333,2026-02-13,2026,2026-02,97,20,Short,en,False,1,Recommended,Not recommended
220367894,english,i still didn't get how to play normally here. keepin dying non stop,False,0,1,0.4180064499378204,0,True,False,False,1773167567,1773167567,1441.0,1441.0,284,197,2026-03-10 18:32:47+00:00,2026-03-10 18:32:47+00:00,24.016666666666666,24.016666666666666,2026-03-10,2026,2026-03,67,13,Short,en,False,0,Not recommended,Recommended
220886016,english,starved,True,0,0,0.5,0,True,False,False,1773743042,1773743042,8118.0,8118.0,30,9,2026-03-17 10:24:02+00:00,2026-03-17 10:24:02+00:00,135.3,135.3,2026-03-17,2026,2026-03,7,1,Very short,unknown_short,False,1,Recommended,Not recommended
225378675,english,The ghost is more attractive than the girl. The girl acts and looks like a child. That's not attractive at all.,True,1,0,0.508474588394165,0,False,False,False,1778637175,1778637175,2597.0,2597.0,77,24,2026-05-13 01:52:55+00:00,2026-05-13 01:52:55+00:00,43.28333333333333,43.28333333333333,2026-05-13,2026,2026-05,111,21,Medium,en,False,1,Recommended,Not recommended
229091516,english,Just lost a 43 day world because i forgot to pause the game when i went to eat. I hate this game so much and can't wait to start another run.,True,25,10,0.7361351251602172,0,True,False,False,1782676003,1782676003,1088.0,884.0,0,2,2026-06-28 19:46:43+00:00,2026-06-28 19:46:43+00:00,18.133333333333333,14.733333333333333,2026-06-28,2026,2026-06,141,31,Medium,en,False,1,Recommended,Not recommended
223053682,english,WHERE ARE THEY I CANT SEE,True,0,0,0.5,0,False,False,False,1775940910,1775940910,1120.0,324.0,0,5,2026-04-11 20:55:10+00:00,2026-04-11 20:55:10+00:00,18.666666666666668,5.4,2026-04-11,2026,2026-04,25,6,Short,en,False,1,Recommended,Not recommended
228415961,english,"I Starved :,(",True,0,0,0.5,0,False,False,False,1781967551,1781967551,25.0,25.0,0,37,2026-06-20 14:59:11+00:00,2026-06-20 14:59:11+00:00,0.4166666666666667,0.4166666666666667,2026-06-20,2026,2026-06,13,3,Very short,unknown_short,False,1,Recommended,Not recommended
216202552,english,i cant recommend this game to most people but if your friends aren't neurotypical its good,False,2,1,0.4782608449459075,0,True,False,False,1768688853,1768688853,1718.0,1538.0,0,12,2026-01-17 22:27:33+00:00,2026-01-17 22:27:33+00:00,28.633333333333333,25.633333333333333,2026-01-17,2026,2026-01,90,16,Short,en,False,0,Not recommended,Recommended
218464136,english,this ♥♥♥♥ definitely sucks major ass,False,1,1,0.4498269855976104,0,False,False,False,1771251481,1771251481,884.0,884.0,333,25,2026-02-16 14:18:01+00:00,2026-02-16 14:18:01+00:00,14.733333333333333,14.733333333333333,2026-02-16,2026,2026-02,36,6,Short,en,False,0,Not recommended,Recommended
220573556,english,I starved,True,0,1,0.5,0,False,False,False,1773415669,1773415669,196.0,196.0,147,17,2026-03-13 15:27:49+00:00,2026-03-13 15:27:49+00:00,3.2666666666666666,3.2666666666666666,2026-03-13,2026,2026-03,9,2,Very short,unknown_short,False,1,Recommended,Not recommended
230841071,english,I starved :(,True,0,0,0.5,0,True,False,False,1784473229,1784473229,1144.0,1035.0,0,2,2026-07-19 15:00:29+00:00,2026-07-19 15:00:29+00:00,19.066666666666663,17.25,2026-07-19,2026,2026-07,12,3,Very short,unknown_short,False,1,Recommended,Not recommended
220965934,english,"so many dumb ways to die, this game is hell! so enjoyable",True,0,0,0.5,0,False,False,False,1773824034,1773824034,908.0,203.0,25,12,2026-03-18 08:53:54+00:00,2026-03-18 08:53:54+00:00,15.133333333333333,3.3833333333333333,2026-03-18,2026,2026-03,57,12,Short,en,False,1,Recommended,Not recommended
230879431,english,"played with my gf. Found a big ass bird sitting on an egg. walked near him and proceeded to pluck me to death immediately. Reset world.

Found some giant cows and spent half my time collecting their poop. No clue what I need it for but apparently i need it for farming after clicking through the AD filled fandom.com wiki, a 13 year old kid's 23 minute youtube video explaining what a Digamajig is, and almost dying of hunger. still dont know how to farm after making the plot and breaking 2 hoes trying to plow it

Got chased by wet lizard people across the whole map while running through the night and day. Died. Reset world.

Eventually made a base and thought I was finally getting somewhere. Then a bunch of bats just decided to keep on attacking us each night draining our resources.

Still don't know how to heal. im insane, hungry, i cant even see my health in the healthbar frantically picking flowers because supposedly thats supposed to help with sanity

Fine, ill ask for help on a public server, first server is a chinese locked room promoting their cheat client or smth, 9/10 servers are in chinese and on day 6000. everyone is talking in abbreviations and most worlds are anarchy

10/10. Absolute wikislop masochist simulator. I have no idea what I'm doing, girlfriend got bored and pissy, would NOT play again",True,0,0,0.5,0,True,False,False,1784514511,1784516120,377.0,377.0,0,3,2026-07-20 02:28:31+00:00,2026-07-20 02:55:20+00:00,6.283333333333333,6.283333333333333,2026-07-20,2026,2026-07,1326,236,Very long,en,False,1,Recommended,Not recommended
227893403,english,"Honestly, I do not like this game because you do not have 1 minute in this game where you can chill. Chilling and careless exploration equals death in this game. I give it a positive review because, even tho this is not a game I enjoy, the game it self is well made and interesting for people who love those type of games.",True,84,0,0.8667709231376647,0,True,False,False,1781378671,1781381511,4161.0,4161.0,152,131,2026-06-13 19:24:31+00:00,2026-06-13 20:11:51+00:00,69.35,69.35,2026-06-13,2026,2026-06,322,63,Long,en,False,1,Recommended,Not recommended
226988382,english,This game is fun but boring without friends,False,0,0,0.5,0,True,False,False,1780369073,1780369073,8550.0,8550.0,0,40,2026-06-02 02:57:53+00:00,2026-06-02 02:57:53+00:00,142.5,142.5,2026-06-02,2026,2026-06,43,8,Short,en,False,0,Not recommended,Recommended
218902286,english,dear Klei a mod is stuck to my game the legend of zelda:ocarina of time. its bugginh my game and i cant play even if i delete all my mods. can you please help me?,True,0,0,0.5,0,True,False,False,1771711629,1771711629,1171.0,839.0,0,3,2026-02-21 22:07:09+00:00,2026-02-21 22:07:09+00:00,19.516666666666666,13.983333333333333,2026-02-21,2026,2026-02,162,35,Medium,en,False,1,Recommended,Not recommended
228177478,english,I hate this game,True,0,0,0.5,0,False,False,False,1781702124,1781702124,16197.0,13133.0,0,4,2026-06-17 13:15:24+00:00,2026-06-17 13:15:24+00:00,269.95,218.88333333333333,2026-06-17,2026,2026-06,16,4,Very short,unknown_short,False,1,Recommended,Not recommended
215993450,english,"I absolutely love Don't Starve and all of it's DLCs and variations. It's an amazing survival game and is just really fun. I would definitely recommend it.  
Edit: 120 hours of gameplay later, and i have only run into one bad thing. Skitter squids. I hate them so much. I usually make my food supply fish based, and skitter squids stop you from fishing by scaring of all the fish, then if you choose to try and kill them they're so fast it takes like half a day to back them into a corner and then all they drop is a monster meat and a lightbulb?!?!! But the worst part is that ANOTHER two skitter squids will probably spawn like one minute later. At that point, I have to either use some of my moose idols to transform into weremoose so i can kill them faster because of the charge and the speed buff, or I just don't have one of my primary food sources for the next four days until the moon cycle changes (moon cycle influences the spawn of skitter squids). I can't even let the squids leave instead of waiting for the moon cycle because when it's that part of the cycle they spawn so much i only get like 30 seconds per day of fishing. I. Hate. Skitter Squids. SO ♥♥♥♥♥♥♥ MUCH. And the only easy way to fix it is to turn down skitter squid spawn rates in the world settings. I think it would be a great addition to the game if Klei added a Skitter squid scarecrow that keeps them away. I just hate those damn squids so much.",True,0,0,0.5,0,True,False,False,1768445470,1782006658,9319.0,9255.0,0,1,2026-01-15 02:51:10+00:00,2026-06-21 01:50:58+00:00,155.31666666666666,154.25,2026-01-15,2026,2026-01,1426,276,Very long,en,False,1,Recommended,Not recommended
228044421,english,Being a ghost is 50% of my playtime.,False,0,0,0.5,0,True,False,False,1781547866,1785347051,7340.0,1595.0,47,7,2026-06-15 18:24:26+00:00,2026-07-29 17:44:11+00:00,122.33333333333331,26.58333333333333,2026-06-15,2026,2026-06,36,8,Short,en,False,0,Not recommended,Recommended
224884506,english,Simulator of to be or not to be...,True,0,0,0.5,0,True,False,False,1778062145,1778062145,1707.0,1273.0,135,29,2026-05-06 10:09:05+00:00,2026-05-06 10:09:05+00:00,28.45,21.216666666666665,2026-05-06,2026,2026-05,34,8,Short,en,False,1,Recommended,Not recommended
